Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
2	90	764	1182	818.184	11	0.00218328	0.231732	0.230051	0.853606	0.766982
2	90	764	1306	1308.15	6.73333	-0.0339905	0.462057	0.479741	0.890231	0.847936
2	90	764	1442	1141.6	10.0667	0.00643145	0.232703	0.227736	0.789562	0.710628
2	90	764	1497	1185.01	7.33333	-0.0573715	0.342988	0.378637	0.856138	0.8302
2	90	764	1555	3030.81	6.93333	-0.0123017	0.43581	0.442666	0.825618	0.745399
2	90	764	1673	1456.79	6.6	-0.0221803	0.488812	0.499904	0.845241	0.601639
2	90	764	2097	2428.42	7.4	-0.0204641	0.388347	0.400613	0.895768	0.855048
2	90	892	970	2395.01	2.66667	-0.0811715	0.877034	0.886266	0.917382	1.04789
2	90	892	1182	858.516	8.13333	-0.0158271	0.494226	0.502106	0.82116	0.735938
2	90	892	1306	2323.04	3.2	-0.125865	0.747046	0.775325	0.877252	0.0877193
2	90	892	1442	1221.32	7.26667	-0.00935137	0.528623	0.53299	0.894908	0.869172
2	90	892	1497	1538.45	4.26667	-0.142689	0.624845	0.671691	0.871703	0.170064
2	90	892	1555	1994.15	3.6	-0.0665129	0.745201	0.761091	0.941359	0.867502
2	90	892	1673	1471.06	2.86667	-0.108728	0.788321	0.80908	0.917899	1.05163
2	90	892	2097	3007.61	4	-0.0716463	0.683219	0.704398	0.964626	0.929919
2	90	970	1182	3099.19	8.13333	0.0128408	0.54245	0.536498	0.919443	0.894799
2	90	970	1306	4693.09	3.26667	-0.0656635	0.79488	0.807519	0.999213	0.999205
2	90	970	1442	3291.58	7.33333	0.0203791	0.559675	0.550514	0.92846	0.895354
2	90	970	1497	3665.12	4.2	-0.102964	0.664859	0.696145	0.92396	0.756692
2	90	970	1555	1322.96	3.6	-0.0104754	0.762537	0.764998	0.921506	1.05534
2	90	970	1673	3370.46	3.06667	-0.0376458	0.828333	0.834561	1	1
2	90	970	2097	5034.61	3.93333	-0.0278393	0.706476	0.714426	0.954956	0.928558
2	90	1182	1306	1622.23	8.66667	-0.0208772	0.416469	0.428402	0.887913	0.794738
2	90	1182	1442	417.163	9.06667	0.0129315	0.112988	0.101368	0.405659	0.293763
2	90	1182	1497	683.1	9.06667	-0.0443587	0.281016	0.311555	0.799749	0.715202
2	90	1182	1555	2379.44	8.6	-0.00170068	0.392833	0.393864	0.849221	0.814418
2	90	1182	1673	728.371	8.26667	-0.00953678	0.449687	0.454886	0.902857	0.837147
2	90	1182	2097	2150.17	9	-0.0102141	0.341963	0.348616	0.8824	0.862465
2	90	1306	1442	1597.03	7.8	-0.0156042	0.445354	0.453875	0.924178	0.904457
2	90	1306	1497	1301.42	4.66667	-0.120957	0.560365	0.607804	0.962144	0.954763
2	90	1306	1555	3985.91	4.13333	-0.0611281	0.659827	0.679423	0.970577	0.962822
2	90	1306	1673	1748.89	3.26667	-0.0882451	0.661117	0.688597	0.797074	0.21483
2	90	1306	2097	1571.34	4.2	-0.0659187	0.559976	0.587188	0.860892	0.453116
2	90	1442	1497	373.631	8.26667	-0.0403998	0.318351	0.34482	0.860205	0.836779
2	90	1442	1555	2419.35	7.93333	0.00380168	0.391152	0.388829	0.782382	0.678554
2	90	1442	1673	321.403	7.46667	-0.00367326	0.475216	0.477137	0.915417	0.89534
2	90	1442	2097	1812.02	8.33333	-0.00543478	0.369435	0.372843	0.929386	0.915801
2	90	1497	1555	2775.36	5.06667	-0.0882667	0.531448	0.569451	0.913659	0.827556
2	90	1497	1673	447.772	4.4	-0.112172	0.581528	0.623734	0.921601	0.861668
2	90	1497	2097	1469.5	5.26667	-0.0886525	0.476511	0.519141	0.950831	0.944342
2	90	1555	1673	2391.41	3.8	-0.0446537	0.691521	0.704707	0.957584	0.943837
2	90	1555	2097	3981.35	4.86667	-0.0359098	0.575321	0.590042	0.956185	0.938159
2	90	1673	2097	1668.18	4.26667	-0.0526316	0.631922	0.650326	0.993751	0.993152
2	90	-999	-999	91	-999	-0.0311108	0.376162	0.363503	0.358558	0.0289056
3	40	-1	-1	-1	21.7333	0.0107562	0.349929	0.34286	0.853818	0.851724
