Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
0	58	336	1584	4662.22	14.7333	0.0182008	0.132877	0.116802	0.670994	0.589912
0	58	336	1673	3252.4	14.4	0.0145932	0.1217	0.108693	0.628303	0.567433
0	58	336	2265	2851.12	10.5333	0.0164933	0.256424	0.243955	0.729257	0.582969
0	58	336	2514	5294.01	13.5333	-0.0158765	0.129817	0.143417	0.692721	0.615831
0	58	336	2937	5632.43	13.4667	0.0111223	0.140258	0.130588	0.708616	0.664165
0	58	439	764	391.152	16.0667	-0.0175439	-0.0166052	0.000922509	0.0411427	0.00234301
0	58	439	892	1396.22	16.4667	-0.00631728	0.0779112	0.0836997	0.581729	0.44825
0	58	439	931	1570.43	16.8	-0.0130002	0.0716519	0.0835657	0.551507	0.405101
0	58	439	1348	1118.81	15.4667	-0.00795229	0.109706	0.11673	0.675996	0.549117
0	58	439	1555	3363.63	15.2	-0.0466367	0.117479	0.156803	0.719236	0.677955
0	58	439	1584	2064.08	17.4	-0.000148141	0.0622388	0.0623777	0.525408	0.464571
0	58	439	1673	1834.19	17.0667	-0.00361726	0.0606274	0.0640131	0.516238	0.454796
0	58	439	2265	4082.43	14.4	-0.00538621	0.200965	0.205246	0.733164	0.675361
0	58	439	2514	3066.83	16.6	-0.0329908	0.0573351	0.0874411	0.550851	0.425645
0	58	439	2937	3736.26	16.4667	-0.0071278	0.0729116	0.079473	0.580957	0.542166
0	58	764	892	1117.02	16.4667	0.00629633	0.0928307	0.0870827	0.588655	0.52954
0	58	764	931	1267.46	16.8	-0.000406587	0.0884294	0.0887999	0.589905	0.508078
0	58	764	1348	908.529	15.4667	0.00509963	0.120918	0.116412	0.646354	0.542951
0	58	764	1555	3030.81	15.0667	-0.033144	0.126738	0.154753	0.688059	0.607382
0	58	764	1584	1917.69	17.2667	0.0122036	0.076774	0.0653681	0.524926	0.438839
0	58	764	1673	1456.79	17.0667	0.00876145	0.0800158	0.0718842	0.563885	0.540148
0	58	764	2265	3715.12	14.4	0.00940364	0.222198	0.214814	0.759349	0.648975
0	58	764	2514	2853.86	16.5333	-0.0202922	0.0812315	0.0995046	0.625906	0.549852
0	58	764	2937	3478.54	15.8667	0.00539614	0.0869106	0.0819567	0.579737	0.530964
0	58	892	931	203.039	9.4	0.0120724	0.0211812	0.00922003	0.0566692	0.0180543
0	58	892	1348	1743.93	11.8	0.0182656	0.171176	0.155755	0.730075	0.661962
0	58	892	1555	1994.15	11.3333	-0.021046	0.185599	0.202386	0.778525	0.691921
0	58	892	1584	2710.88	14.7333	0.0248864	0.127228	0.104954	0.654096	0.614155
0	58	892	1673	1471.06	14.6667	0.0213494	0.121559	0.102396	0.623774	0.561979
0	58	892	2265	2803.71	10.1333	0.0246065	0.276377	0.258122	0.802375	0.703763
0	58	892	2514	3422.51	13.0667	-0.00845131	0.134062	0.141319	0.712683	0.679837
0	58	892	2937	3872.92	12.8	0.0180157	0.129897	0.113933	0.640874	0.572528
0	58	931	1348	1814.28	12.2	0.0110361	0.162544	0.153199	0.711888	0.634742
0	58	931	1555	1802.57	11.4667	-0.0286869	0.176507	0.199471	0.756708	0.663538
0	58	931	1584	2749.06	15.2	0.0180879	0.127628	0.111558	0.680722	0.622721
0	58	931	1673	1406.02	14.5333	0.0145228	0.124228	0.111322	0.673197	0.616112
0	58	931	2265	2601.24	10.6667	0.0163811	0.266543	0.254328	0.777484	0.682501
0	58	931	2514	3405.41	13.5333	-0.015572	0.124487	0.137911	0.686312	0.633484
0	58	931	2937	3818.72	13.4	0.011093	0.124475	0.114654	0.637703	0.546654
0	58	1348	1555	3325.56	9.86667	-0.0235153	0.229416	0.24712	0.893703	0.873523
0	58	1348	1584	1018.45	13.4667	0.0243381	0.15519	0.134116	0.71385	0.644276
0	58	1348	1673	1120.1	13.8	0.0206711	0.15959	0.141851	0.727424	0.671668
0	58	1348	2265	3801.54	8.4	0.0239259	0.297213	0.279986	0.792624	0.73599
0	58	1348	2514	1955.63	12.1333	-0.010277	0.175972	0.184354	0.820928	0.748803
0	58	1348	2937	2618.5	11.8667	0.0172057	0.163106	0.148455	0.718847	0.693029
0	58	1555	1584	4031.01	13.3333	-0.0136463	0.14886	0.160318	0.673543	0.511385
0	58	1555	1673	2391.41	12.6	-0.0176467	0.148746	0.163507	0.697465	0.608147
0	58	1555	2265	999.512	7.46667	-0.022905	0.318679	0.333936	0.864759	0.836592
0	58	1555	2514	4299.65	11.1333	-0.0518336	0.164634	0.205801	0.749965	0.551061
0	58	1555	2937	4399.71	10.9333	-0.021856	0.170161	0.18791	0.743495	0.685185
0	58	1584	1673	1640.62	15.6667	0.0270216	0.106836	0.0820306	0.581173	0.558225
0	58	1584	2265	4311.62	12.6	0.0313183	0.258475	0.2345	0.795724	0.763521
0	58	1584	2514	1077.61	12.7333	-0.00183814	0.0650463	0.0667618	0.373625	0.219183
0	58	1584	2937	1850.3	15.2	0.0238425	0.1247	0.103321	0.681194	0.645617
0	58	1673	2265	2725.07	11.9333	0.0271852	0.246873	0.225827	0.763434	0.719414
0	58	1673	2514	2048.32	14.7333	-0.00553476	0.11174	0.116629	0.651933	0.603678
0	58	1673	2937	2412.9	14.2	0.0203262	0.115895	0.097552	0.599566	0.534207
0	58	2265	2514	4331.84	10.2	-0.00784189	0.279373	0.28498	0.860649	0.795847
0	58	2265	2937	4247.25	10	0.023348	0.255071	0.237263	0.763795	0.697487
0	58	2514	2937	799.453	12.9333	-0.00929885	0.125846	0.1339	0.696512	0.645446
0	58	-999	-999	105	-999	0.0586162	0.380642	0.373175	0.45777	0.466474
0	60	-1	-1	-1	25.2	0.00351225	0.13694	0.133898	0.675258	0.673364
0	60	124	227	4110.01	15.8667	-0.0192545	0.085323	0.102602	0.633418	0.558013
0	60	124	248	790.016	17.9333	-0.0210369	0.0590905	0.0784765	0.605158	0.570716
0	60	124	336	3870.7	15.8	-0.0114365	0.0877532	0.0980681	0.641208	0.583452
0	60	124	439	911.4	17.8667	0.0084237	0.0484597	0.0403761	0.397367	0.321314
0	60	124	764	1281.82	18.2	-0.0133828	0.0411801	0.0538424	0.484906	0.330329
0	60	124	892	2285.74	15.8667	-0.0227703	0.0676239	0.0883817	0.572598	0.517725
