Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
0	58	764	1584	1917.69	17.4667	-0.0113783	0.0554361	0.0660626	0.534967	0.447024
0	58	764	1673	1456.79	16.2667	-0.0130014	0.0580904	0.0701793	0.482554	0.203543
0	58	764	2265	3715.12	13.5333	-0.0294038	0.264971	0.285966	0.712862	0.658349
0	58	764	2514	2853.86	16.4	5.27343e-05	0.114385	0.114338	0.61464	0.544861
0	58	764	2937	3478.54	15.9333	-0.000105064	0.123513	0.123605	0.690364	0.61887
0	58	892	931	203.039	9.13333	0.0109361	0.031339	0.0206285	0.0910244	0.0990759
0	58	892	1348	1743.93	11.7333	-0.014051	0.18062	0.191974	0.802918	0.783248
0	58	892	1555	1994.15	10.7333	-0.0133637	0.208854	0.219287	0.764967	0.715978
0	58	892	1584	2710.88	14.4	-0.00536503	0.112757	0.117492	0.624965	0.564591
0	58	892	1673	1471.06	13.7333	-0.0069735	0.12917	0.135201	0.686695	0.655594
0	58	892	2265	2803.71	9.33333	-0.0225352	0.368696	0.382609	0.871613	0.735614
0	58	892	2514	3422.51	11.8667	0.0072631	0.176063	0.170035	0.698614	0.645969
0	58	892	2937	3872.92	12.2667	0.00706516	0.175695	0.16983	0.715585	0.666752
0	58	931	1348	1814.28	12.0667	0.00424628	0.176543	0.173031	0.747626	0.663306
0	58	931	1555	1802.57	11.2	0.00596398	0.21866	0.213973	0.794583	0.741077
0	58	931	1584	2749.06	14.4667	0.0115265	0.111387	0.101025	0.59106	0.525712
0	58	931	1673	1406.02	13.7333	0.01027	0.132352	0.123348	0.689269	0.65488
0	58	931	2265	2601.24	9.8	0.00145582	0.379192	0.378287	0.893994	0.804129
0	58	931	2514	3405.41	12.2667	0.0251541	0.172747	0.151401	0.64792	0.556152
0	58	931	2937	3818.72	12.3333	0.0248866	0.189378	0.16869	0.749628	0.706325
0	58	1348	1555	3325.56	10	-0.0212923	0.235802	0.251734	0.827271	0.748332
